typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,100,BGR,Bulgaria,X,Export,662,LCA,Saint Lucia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,50480.2,50480.2,0,FALSE,TRUE
C,A,20230101,2023,52,2023,100,BGR,Bulgaria,X,Export,780,TTO,Trinidad and Tobago,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,1197981.16,1197981.16,0,FALSE,TRUE
C,A,20230101,2023,52,2023,100,BGR,Bulgaria,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,3091252.628,3091252.628,4,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,12,DZA,Algeria,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,186223.748,186223.748,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,24,AGO,Angola,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,41748.645,41748.645,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,108,BDI,Burundi,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,38259.61,38259.61,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,112,BLR,Belarus,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,84537.143,84537.143,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,120,CMR,Cameroon,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,246312.212,246312.212,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,148,TCD,Chad,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,413692.491,413692.491,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,33695.547,33695.547,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,324,GIN,Guinea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,18398582.799,18398582.799,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,364,IRN,Iran,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,22239.604,22239.604,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,434,LBY,Libya,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,296749.8,296749.8,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,466,MLI,Mali,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,268297623.958,268297623.958,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,306179.622,306179.622,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,646,RWA,Rwanda,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,408936.134,408936.134,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,674,SMR,San Marino,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,18384.605,18384.605,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,694,SLE,Sierra Leone,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,777484.476,777484.476,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,6392952.857,6392952.857,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,729,SDN,Sudan,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,2015.912,2015.912,0,FALSE,TRUE
C,A,20230101,2023,52,2023,854,BFA,Burkina Faso,X,Export,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,NA,107591.302,107591.302,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,16961.686,16961.686,16961.686,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,24,AGO,Angola,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,186985.097,186985.097,186985.097,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,192,CUB,Cuba,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,157668.243,157668.243,157668.243,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,292,GIB,Gibraltar,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2686256.756,2686256.756,2686256.756,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,426961.264,426961.264,426961.264,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,434,LBY,Libya,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,41017.183,41017.183,41017.183,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,624,GNB,Guinea-Bissau,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,20175.685,20175.685,20175.685,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1961.418,1961.418,1961.418,0,FALSE,TRUE
C,A,20230101,2023,52,2023,132,CPV,Cabo Verde,X,Export,796,TCA,Turks and Caicos Isds,0,W00,World,H5,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,954.858,954.858,954.858,0,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,706,SOM,Somalia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,2351999.16,2351999.16,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,4,AFG,Afghanistan,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,10478709.093,10478709.093,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,8,ALB,Albania,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,NA,60555055.534,60555055.534,0,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,12,DZA,Algeria,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,NA,970747467.441,970747467.441,0,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,24,AGO,Angola,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,41482318.216,41482318.216,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,50,BGD,Bangladesh,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,970766797.638,970766797.638,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,60,BMU,Bermuda,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,53674940.327,53674940.327,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,64,BTN,Bhutan,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,427582.268,427582.268,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,90,SLB,Solomon Isds,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,614760.119,614760.119,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,92,VGB,Br. Virgin Isds,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,2974602.773,2974602.773,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,108,BDI,Burundi,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,1090462.68,1090462.68,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,112,BLR,Belarus,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,837087.016,837087.016,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,27578657.357,27578657.357,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,120,CMR,Cameroon,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,74970253.231,74970253.231,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,136,CYM,Cayman Isds,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,16529657.82,16529657.82,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,148,TCD,Chad,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,1968175.408,1968175.408,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,174,COM,Comoros,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,1769729.387,1769729.387,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,178,COG,Congo,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,18583861.272,18583861.272,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,17188822.426,17188822.426,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,184,COK,Cook Isds,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,20001.353,20001.353,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,192,CUB,Cuba,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,224105846.706,224105846.706,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,226,GNQ,Equatorial Guinea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,6202048.581,6202048.581,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,232,ERI,Eritrea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,3591508.963,3591508.963,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,234,FRO,Faeroe Isds,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,300298.84,300298.84,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,292,GIB,Gibraltar,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,299275.067,299275.067,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,296,KIR,Kiribati,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,57374.994,57374.994,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,304,GRL,Greenland,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,18433931.867,18433931.867,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,324,GIN,Guinea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,29484306.312,29484306.312,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,332,HTI,Haiti,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,102361319.375,102361319.375,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,340,HND,Honduras,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,42662012.12,42662012.12,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,364,IRN,Iran,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,338350089.457,338350089.457,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,280275173.606,280275173.606,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,4029.902,4029.902,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,5142262580.204,5142262580.204,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,13531382.334,13531382.334,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,426,LSO,Lesotho,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,NA,FALSE,0,FALSE,NA,38923.375,38923.375,0,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,434,LBY,Libya,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,98587201.018,98587201.018,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,466,MLI,Mali,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,22323800.279,22323800.279,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,496,MNG,Mongolia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,22775252.311,22775252.311,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,520,NRU,Nauru,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,219150.385,219150.385,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,524,NPL,Nepal,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,27455203.817,27455203.817,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,531,CUW,Curaçao,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,8326567.903,8326567.903,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,534,SXM,Sint Maarten,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,3846206.198,3846206.198,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,535,BES,Bonaire,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,341697174.472,341697174.472,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,47624407.184,47624407.184,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,548,VUT,Vanuatu,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,688299.911,688299.911,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,570,NIU,Niue,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,49275.927,49275.927,4,FALSE,TRUE
C,A,20230101,2023,52,2023,124,CAN,Canada,X,Export,598,PNG,Papua New Guinea,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,NA,17082015.939,17082015.939,4,FALSE,TRUE
